SNO,TWEET_TEXT,label_ps
852637,Here is a good place to find open gas stations #IrmaHurricane2017  https://t.co/1N3AiL73YA,1
852876,@FLGovScott please give a call to Georgia Gov. 29 exits before florida on i95 they have closed. That doesnt help to get gas or anything else,0
852883,ISO gas in @CityofMiami @MiamiDadeCounty #rt #Irma #HurricaneIrma #hurricaneirma2017,0
853100,Got the last $5.44 of gas at Circle K??,1
853289,Most of the gas stations in #Hialeah have gas and have minimal to no lines. If you're looking in #Miami #SouthFlorida #GasStation,1
853486,"i should probably put gas since i have 10
miles but ???????",0
853626,Took almost 15 minutes to drive two blocks to the gym because of these retards getting gas,1
853717,Anyone know where theses any gas?,1
854019,Anyone know where I can find gas,1
854053,@ActionNewsJax @FCN2go @WOKVNews @wjxt4 #oreillyautoparts has generators &amp;a gas cans 904-781-9104 5229 Normandy Blvd $299 &amp; $499 3500w&amp;6000w,0
854135,Gas stations can't keep up with demands...gas costs to rise https://t.co/v2T9l0MAtw,1
854202,We have gas!! ?? #miracles,1
854645,The 711 on Hiatus n Pembroke rd just got gas if y'all need sum ... ????,1
854798,Could you imagine if it was this hard to find gas like this on a regular basis?,1
854995,"We have gas, diesel and ICE CREAM at Lawtey Shell! Thanks to the Late PD for keeping order!! https://t.co/AcecTXUcQz",0
855453,I sat in a line for an hour just for gas in Ft.Myers.....CWAZZYY,1
855499,"Millions without #Power in #FL, Floods &amp; standing water in many places, food &amp; gas shortages possible https://t.co/sW32OcDhZr",1
856117,i'm so good at wasting gas ??,0
856593,Orlando folks looking for gas: 7-11 near 50 and Apopka-Vineland has a full tanker hooking them up right now.,1
856787,Any gas stations open ?,1
856856,"""""""""I don't even have gas to go get gas"""""""" ???????????? dawg Irma fucking niggas up",0
856896,"I told my bf a new ring would be nice for my birthday he said """"""""well that next ring after that is....""""""""????*gasp for breath*????????",0
857487,Does anyone know what time justin will be performing? I want to watch it but I still don't have power and I don't want to use all the gas,0
858062,"Tempers flaring at gas stations and grocery stores in wake of #HurricaneIrma 
The peasants are revolting.",1
858293,Nigga said marathon gas station has gas .... you know how many fucking marathons are in Florida .,1
858395,Getting gas https://t.co/TamBUEO2sF,0
858618,"@FL_Ghost From Lawrenceville, gas is extremely sparse in FL, bring cans w/u for sure.",1
858688,"No power ??, no gas ??, no wifi ??, no hot food ?? bitch I'm literally finna die ???? #Florida https://t.co/UUH78PlxHn",0
858712,Just in case y'all was looking for some ice or air stay home don't waste ya gas there ain't shit lol,1
858720,@BleedsIron AND I finally found some gas today...,1
858884,"In case u might be tempted , if u live in Florida , do not get a TESLA, not a good idea , good ole gas is the only reliable source , yeap ??",0
858902,Any idea when gas station lines will be at a reasonable level?,1
858922,"#HurricaneIrmaAftermath no food, no gas &amp; our corrupt politicians @marcorubio @RosLehtinen r living their sweet life. S. Fl. Let them know",1
859017,Gotta give props to Florida Turnpike (Pompano Beach) @FLTurnpikeSFL for how orderly &amp; organized they ran the line for gas. Made it easy!,1
859585,How long b4 gas goes back to normal,1
859634,Now that these hurricanes are done with can gas gon back down ??,0
860015,@PrettyJanae_ your niece may have to stay another night lol gas is limited,1
860124,"Trying to find gas stations here in Florida to fill up is like playing the lotto, there's no luck!!  #thanksimra #imgoingtorunout #help",1
860444,"Na fila da gasolina ?? espera aproximada: uma hora e meia. em Hollywood, Florida https://t.co/5wDGlfE6vv",0
860519,Where the gas ?? at????,1
861117,The gas https://t.co/oYyY6WY9yG,0
861167,@brandonjrobbins Thank you for saving me some gas lol,1
861241,The sucka Ass hurricane ain't do nothing but have all food &amp; gas spots shutdown,1
861720,This gas line ??????,1
862517,We are STILL 6 hours away. Finding a gas station with gas is LUCK. When we arrive we will have been driving 18 hours or more. Wow.,1
862564,You'd think this mcdonalds had gas the way it's packed ????????everything else closed! ???? https://t.co/YUXTipy090,0
862660,I finally got gas after 15 hrs sitting in my car.. https://t.co/HhGrM6KPCo,1
862692,another gas station on 16 #staugustine is now open by 95. Emergency vehicles are flying around everywhere; not sure why,1
862932,The highlight of my day was being able to find gas at a gas station,1
863036,"This past week taught me one thing..within about 36 hours of no power &amp; gas, society would completely melt down.
Only half of St. Pete is..",1
864070,"@RickScottUpdate Governor -will there be gas available at Gainsville, &amp; Tampa...for residents coming back into the state along i75 tomorrow",1
864678,@italian_lain lol im sure this hood place i had to stop for gas in Georgia won that award. Plus Georgian cops are the piggest??,0
865718,Bruh you too! I'm burning gas like a bitch https://t.co/IQj4pSFNUA,0
865827,I'm so glad I don't work at a gas station anymore ?? I'll choke one of y'all,0
865973,"Blinking sign on I75 in Gville says """"""""There's gas on the turnpike!"""""""" https://t.co/3uKiOm49bs",0
866254,gas tank straight now,0
866746,"heard in a florida gas station: """"""""this isn't trump's fault, it's obama's"""""""" in reference to Irma",0
866881,I can't take this the gas stations the no service like I just can't bra,0
867199,No organized practices this week due to gas shortages. Please make sure you are running on your own! (Waiting to hear back on Sat meet),1
867417,I've known Plant City gas station owners since I was a kid and thank godddddddd,0
867428,FYI: gas and diesel at Sams in Gainesville Florida,1
867525,The hurricane is over why tf is there these long ass gas lines still,1
867757,Im sleeping at my bosses house tonight because I can't get gas to go home https://t.co/DmQAqSlWCX,1
868799,"Told before the storm """"""""don't worry they'll be gas""""""""...
Meanwhile... three stations in town have gas lines. Real helpful!",1
868851,@dwyer_cara &amp; I just had a crack head come up to us @ the gas station,0
870104,"No power,thank God for gas in the car, # Surviving Irma https://t.co/iVzBbKvuoQ",0
870507,Our gas lines look like a line for a Trump Rally. Lines at stations waiting for delivery of gas. #HurricaneIrmaAftermath #IrmaHurricane,1
871484,stop gassin whores g,0
871992,I has spent 2-3 hours a day since Irma. Only seen on Lakeland Electric line crews. At a gas station drinking coffee. I lost 300 in food.,0
872545,So my first experience of a Hurricane was insane but made it out the other side. Americans love gas nothing but queues for almost a week.,1
873002,People are literally holding gas pumps for their friends to come and pull right up,1
873252,"13 hours for a 9 hr ride but zero issues with gas availability and once out of SC, very little traffic issues. Thanks for all the support",0
873354,Tap da gas tap dat ass to my song,0
874140,I won't wait in a line for gas but will wait in a line for taco bell??,1
874468,3+ hours waiting for gas smh,1
874834,I have one spot in my car ?? heading back to Savannah tomorrow hml if u want a ride and have gas money #SSU #SSU21 #SSU20 #SSU19 #SSU18,0
875372,I had to just tell off the cashier at the gas station to fucking put gas and I had to buy something on top of that to pay for gas ??,0
875535,117 and 152 got gas &amp; the line is going super fast!,1
876192,"Life is almost normal again. Just waiting on internet to be back. I def learned not to take the little things for granted: gas, cable &amp; AC.",0
876228,Rewind 2 years ago when I was obsessed with gas station coffee,0
876593,dont gas yourself... you aight....,0
876621,"Just hit 27,000 milessssss #UBER &amp; bout time for a gas line. ???? #Irma https://t.co/MQjWetQbjt",1
876639,I am so ready to not have lines at the gas stations,1
877526,"Brother: """"""""what if there was no more gas in the world"""""""".                     Dad: """"""""we go back to horses""""""""            What I deal with everyday??",0
877690,"Brother: """"""""what if there was no more gas in the world"""""""" Dad: """"""""we go back to horses"""""""" What I deal with everyday ?????",0
877713,"""""""""It's hotter than the gas chambers"""""""" ????????",0
878430,we get it gas is fucking expensive.,1
879063,Everyone that doesn't have power is stopping me from getting fat. The lines for fast food are longer than he lines for gas.,1
879216,Everyone that doesn't have power is stopping me from getting fat. The lines for fast food are longer than the lines for gas.,1
879522,@ryanyoungnews @cnn plenty of gas in Lakewood ranch FL SR70,0
880448,"Chugging shitty gas station coffee, that powder creamer shit",0
881291,Put some gasoline and a flame to that McDonald's stick. https://t.co/2gi2CgVGZk,0
882324,@ShaneHartline good. I moved back to LW we have flooding and down trees but are all good just no gas lol,0
883080,If anyone wants to slide and pick me up to take me home hmu I have food and gas money thx,0
883984,Dawg I've been literally buying my peoples food gas and liquor this whole hurricane??,0
884045,"I hate when people press me bc I say """"""""facts"""""""" lol?? Like deadass, they're always like.. 
*gasp* 
""""""""Are you from New York!?""""""""",0
884620,You too love ?? I hope you have enough gas in your car babe! https://t.co/VBkjWASSFU,0
885104,Lol what if you waited forever in line for gas and got to the pump only to realize your tank is on the other side,1
885609,we may not have power but at least the stove and water heater are gas ??????,0
886589,Is there enough gas in central Florida yet? Because I need pony time with this little mess like BADLY https://t.co/8IyVjrXNOm,0
887400,This guy at the gas station by my house who looks just like waka always asks how baby O is and it makes me so happy,0
887627,"24% battery...??
need a @maddow fix...??
thinking about sitting in lil 
truck to watch/charge but...
there's no gasoline here yet... ?? #sigh",1
888387,These gas stations barley got any gas,0
888771,No lines for gas at the Tesla stations! @ Exit 1/Florida City/S https://t.co/QR2ZfnEEaC,0
888855,Idk if anyone has been looking for gas but there's now gas in hobe sound!!!,0
889025,lmaooo I know cause that's my face if Jit said he gotta couple pounds down there of that gass ?? https://t.co/gRsfs83tHy,0
889872,Amor con hambre da gastritis #aprendeamigo ??,0
890235,Lost a lot of passengers on the ride kept goin .. still ain't run out of gas,0
890616,3 gas stations all sold out of Red Bull and premium gas.. evacuation traffic is no joke,1
890739,The Wawa on Hollywood blvd has gas friends ??,1
891062,twilight is literally just bella making weird awkward gasps and inhaling air 24/7,0
891349,Hey guys.. can we pls win this game before my generator runs out of gas????????@MiracleMarlins,0
891359,4 night owls trying 2 get gas in 954 Sunoco on hiatus and commercial has(Only prem) and gas truck pulled in shell hiatus&amp;oakland,0
891703,Fuck it fina go try nd get gass... um bored,0
893845,"Starting at 7am Wed ALL of the Keys will be open to residents &amp; biz owners. no cell service. Bring a full tank of gas, water, food xtra",0
894070,My tank not even halfway done but it's ready for more gas,0
894175,Hey @FLGovScott   The gas situation is really really bad. Long lines or NO fuel.,1
894193,@AC360 highlands county has NO gas and is 95% without power if you could say it maybe it will do some good for us #highlandscountyfl,1
894418,i keep falling in love with every waitress and female gas station employee in florida i need help,0
895129,I need a girl that'll send me random selfies just to get this gas i have to offer.,0
895386,I just hope everyone else that needs gas or any water heading back home to southern Florida can find what they,0
897241,9 more days without power or AC. Just thankful I still have gas,0
897711,Can't wait to go to the gas station and not have to wait in line,1
898843,generator is leaking and now the room smells of gasoline (its outside btw) rip me,0
899363,"Vine a la costa oeste de Florida y no hay hoteles, ni gasolina, ni luz ni comida, ni ganas de derrotar al imperio.",0
899545,I have gas on my hands and the bathrooms are closed gadem,0
899745,I'm gassin on the way back,0
900023,@juzeitune_ @_JohnJacob @mthsmtt Exato kkkkkkkkkkk gastei,0
902822,Worked the gas lines from 6:30 pm too 3am; tired is an understatement at the moment,1
903234,Fuel was a nail biter on the way home. So many stations our of gas. One particular fillup was way to close to running out.,1
903978,"Lot of stations without gas (@ Sunoco in Lake City, FL) https://t.co/W0lxqFaCiv",1
904076,Is anyone up wit some gas ? ??I can't sleep lol,0
904657,Ima run out of gas and I can't even refill BC the gas stations r out of gas,1
904910,"Highly suggest for anyone driving back to Florida to not do it. It's a mess right no, gas is scarce on the ride as well and lines are huge.",1
904924,I really can't believe still what I witnessed on south Florida ave ! Yesterday It took me about a whole hour to get gas ?? at 7-11 #thxIrma??,1
904963,People were literally getting out of their cars to pump gas in a gas can at the station like really it was like fighting for your last meal??,1
905165,"Early morning Gainesville gas = E 43rd St and Hawthorne Rd, by Eastside High School #AFTIRMATH https://t.co/9f3gqlLcFV",1
905511,"This is hell.  No power, no gas, no food.  Where is the federal aid @realDonaldTrump ?  #HurricaneIrma",1
905566,"I feel like I'm living in a damn post apocalyptic world, having to basically battle it out for a tank of gas.",1
905620,@CircleKStores pulled up to the pump and the attendant comes out and says that they just ran out of gas. @RaceTrac it is. #HurricaneIrma,1
905665,Conspiracy theory: Irma was created to raise gas prices and sell consumer goods.,1
905945,"Shell station open. Line for gas. (@ Daniels Pkwy &amp; Treeline Ave in Fort Myers, FL) https://t.co/vse8H6E2aP",1
906024,"Memories hurt, the places you two ate, got gas, etc. still hurts passing by",0
906032,"Still no power, getting ready to go out foraging for gas to keep generator running. Wish me luck in this endeavour. ??",1
906416,Nigga had to wake up a 6 just to get gass,1
906448,If I don't find gas,1
906538,"I drove all the way to work... Only to be sent home...
All that gas wasted..",0
906599,Just filled up on gas at 6:30 AM and they only have regular and every pump is taken,1
906603,Bring back normal gas cans https://t.co/pmJZxsi98J,1
906739,"7-11, speedway and I think shell have gas. (@ Three Oaks &amp; Corkscrew in Estero, FL) https://t.co/mIk8SrSrjK",1
906770,To use gas &amp; go to work only to be unable to find it &amp; miss work anyways or to not too. Conundrum. #HurricaneIrmaAftermath #nogas #FortMyers,1
907038,Trying to drive back to lakeland from west palm and there's absolutely no gas,1
907907,Sitting in line for gas and crying cause my sisters sending me cute baby videos ??????????,1
908172,Found gas at Chevron. Federal &amp; McNab. East side. Little to no waiting this AM.,1
908715,Got gas last night ?? #NoWait????,0
908738,My reaction to people smoking next to gas pumps https://t.co/EtMgsUXHzR,0
910000,When you find a gas station with gas https://t.co/v0EcQE3teX,1
910197,I have a quarter tank of gas left and no gas station has gas still and doesnt know when they will be getting it??,1
910414,These gas stations still ridiculous,1
910889,"@ChrisCuomo go visit Clewiston and Morehaven . Small river towns with big heart that got hit hard by Irma. Still no gas, still no power.",1
911110,"You know what's funny as hell ,when a jawn does a pop up and you not even there..wasted all that gas for what ??",0
911548,Marc is not happy unless he is complaining. At least there is gas to wait in line for..... https://t.co/NhCkf4HGNs,1
911991,"Believe it or not, restaurants are out of food, gas stations are out of gas, and supermarkets are extremely low on supply.. it's crazy",1
912144,gas is almost $3. i'm sick.,1
912280,About 30min #gas is on the way @7eleven on Osceola Polk Line Rd in Davenport! Store is running on a generator &amp; youã https://t.co/3mCAYzCYym,1
912364,Still with 2 hour wait for gas! #hurricaneirma #stormrelief #FLstrong #SouthFlorida https://t.co/Q27TAH26H5,1
912709,And we've got even more gas! The @RaceTrac on MLK &amp; Ortiz now taking on another truck load of fuel. https://t.co/8VKAQ1YJGK,1
913217,I didn't think this whole driving-back-to-Florida-when-there's-no-gas-in-the-state thing through very well,1
913482,This storm. No power. Searching for gas or food. Fear of harm. It has shown me how important it is to create things that matter to people.,1
913993,Can everyone stop rushing to get gas that's why we're running out of everyone got gas like normal it wouldn't be like this like the chill,1
914423,"@THESKY973DOTCOM gas at i75 &amp; HWY 40 exit. Most stations have gas, there are waiting lines but moving quickly.",1
915985,This gas station is working on i95 South. Hope this helps! Kangaroo Express.,1
916145,"Things I've learned while WFH full time: gas and mascara last longer, my dogs spend 95% of the day sleeping, &amp; there are a lot of solicitors",0
916226,"The government dead ass created Irma dawg. They hyped it tf up, made everybody leave to boost they fuckin gas prices and created shortages",1
916340,@JohnnyMagic1067 I'm driving home to ft. Myers beach and was listening to you offer that woman help with gas and ice. Shed a tear. #BigHeart,0
916626,"Why rush home to no power, long lines for gas, and cold showers. , oh, I'm already home. https://t.co/A90WEZfLAT",1
916823,Gas at both gas stations on NORTHWEST 87ave and 186st @CastronovoShow,1
917203,They're giving out free gas and supplies at my job cuz of Irma. Lit.,0
917798,Son I just got 2 free gallons of gas...god is good all the time ??????,0
917959,My only class for today got canceled and she couldn't tell anybody . I wasted my time and gas https://t.co/ogAf6qc6WJ,0
918041,@AGPamBondi We need gas along I95 in Florida and Georgia my son-in-law and family cannot get back I95 has no gas HELP!!,1
918792,Yay for gas! ?? https://t.co/CHGzTNtBFB,0
919703,So many men so little time. #disneyworld #PETERPAN #gaston #MickyMouse #Goofy #Aladdin #CaptainHook https://t.co/bbzYdNw3b8,0
920276,7 Eleven at 54 &amp; Little Rd has gas! #newportrichey,1
920659,"I would invite yall to my apt in Orlando cause power, AC &amp; wifi but y'all stuck in Ocala w no gas so sad coulda had a post hurricane party",1
920796,Thanks to @MyFDOT and law enforcement for keeping gas stations in the turnpike organized.,0
920857,With gas been so scarce in Florida this might not be a bad idea #lawncare @ Greenpal Lawn Care https://t.co/k7TB2KHEOl,1
921033,"If you just drove back to #Ocala let me know, I'd like to know how gas stations are doing on the roads back home. #irmaOcala #hurricaneimra",0
921144,"...consumed it as if it had entered a gas tank, it got filled therefore it was full, no need....",0
921860,I've met some good dick at the gas station.,0
923089,@RealFlyx3 Try diplomat gas stations &amp; Santa Barbara if your in cape,1
923306,"@mgtruth Now if we can get gas, its at least a 3 plus hour wait. Very few stations have power and/or gas",1
923367,If Orlando got the category 5 we would have had a major crisis son. Already no gas and food. ???????,1
924133,??There's gas at both gas stations on NORTHWEST 87ave and 186st #gasshortage #hurricaneirma,1
924276,My mom bought me a whole tank of gas last night and now taking me out to breakfast.. she actin real suspect ????,0
924865,Ppl literally fighting over gas and food,1
924884,"I have to charge my phone in the car ?? @DukeEnergy can I be reimbursed for all the gas I have to waste , thanks ??",0
924962,"@kaufsports The back roads are free and clear, but there's a bit of an echo-bust of gas in the rural central part of the state.",0
925043,"Thank u first responders,gas tank drivers, gas station, grocery &amp; home improvement store employees &amp;FPL workers who helped us through #Irma",0
925079,@kaufsports Station after station after station in places like Interlachen and Whiteville are taped up with no gas.,1
925715,Some ?? w/ gas as of 11:30am: Shell in North Bay Village; Valero on NE 78th &amp; US1; West Dixie HW &amp; Miami Gardens Dr. ($30 max) @WLRN,1
926044,"Honda Generators available and Gas at our Generator powered gas station. I-75 &amp; Griffin in Davie. #IrmaRecovery
https://t.co/J4O0lgMQ41",0
926217,Why did I open this zip in my room? The top floor of my house smells like straight gas right now,0
926276,Long lines for gas on #marcoisland after #Irma. Very hot but thank to @MarcoIslandPD @FHP all remains calm. https://t.co/JZYdSDFqJW,1
926618,No line for gas or rations at Sunoco across from Perkins in gville btw.,1
926957,"Just checked my cc charges, some gas stations pre-authorized $150 on my card.",0
927209,These gas lines are crazy!,1
927227,gas in the city who line not so long ?,1
927420,what gas station has gas? i need HELPPPPP,1
928485,"RLT: when 75 closes, the detours are very, very bad. I did this. I ran out of gas. It was scary. Be careful out there.",0
928618,Looking for gasoline? We've found that @GasBuddy has been great at telling us who has power and fuel: https://t.co/2nyvD9DoEa,1
928955,"In Orlando: still lines for gas, but not as drastic as what I saw in Georgia last night.",1
929369,"Went to find gas today and saw this but thinking lifted up the sign and filled up with regular 
..crooks https://t.co/sBF3CEFgYx",0
929418,If I come home and can't get gas for by bike I'm going to be pisssed,0
929988,trying to scavenge for gas is hard ??,1
930094,Ladies. I feel like we haven't appreciated you guys in a while. So let's start a thread showing off your beauty so the TL can gas you up????,1
930305,Who yall kno got gas fasho close to Hillsborough,1
930744,Wawa on Fletcher &amp; 22nd got gas ?? if anybody in Tampa,1
931296,Driving a truck full of cleaning supplies and gasoline to Middleburg. Mama needs me!,0
931601,I got $19 in my checkings account ???? I still need gas,0
931800,Real gas on his birthday https://t.co/7UBDQupvsx,0
932311,"Now debating whether to use gas to drive down the street &amp; see if any restaurants are open? Cuz it's either that or tuna for lunch.
#Irma",1
932392,@TheSlyStallone come bring some gas and water to FL.  Expendables are needed here.,1
932985,"#IrmaRecovery Evacuees want to come back #gas an issue. Tankers entered #TampaBay and trucks rolling.
App or link: https://t.co/zcgq0lFDNd",1
933122,"#IrmaRecovery Evacuees want to come back #gas an issue. Tankers entered #TampaBay and trucks rolling.
App or link: https://t.co/DbA6wsocAi",1
933156,If you go to a gas station and fill up ur vehicle and then 3 and 4 gas cans you're a selfish piece of shit,1
933865,"BHS will be closed on Thursday. River flooding, power outages, and gas shortages are being monitored.",1
933879,"My mom got a root canal this morning, they must have gave her too much gas because she sent me $100",0
933939,"Wow, this is the line for an open gas station in DeLand. @WFTV #Irma https://t.co/wghW5FDJ5j",1
934212,"Sitting at the BMW dealership listening to some dude bitch about having to use premium gas. D00d you bought a Beamer, stfu",1
935227,"Powerless hot days w/o electricity, cable, internet, cell service &amp; gas but, feel grateful.??#HurricaneIrmaAftermath  https://t.co/Vh8mJUXbW4",0
935310,"No foods , lights , gas , service",1
935730,I wanna fight you so I can't gas you lmao ???? https://t.co/Wow1NrX77w,0
935858,Still no electricity ... Long lines for ice and gas ?? I might need a go fund me page :) https://t.co/FavSS47rhL,1
935863,#Irma has deff changed my life ... still no power or water and all of this is just so emotional .. cry when u get to gas or a loaf of bread,0
936341,I'm literally calculating how many gallons of gas I'll need to use until my next paycheck to figure out how many days I need to skip lunch,0
936495,No power. No service. No gas. No. Just No. ?? Life is cancelled until further notice.,1
936715,"Operation cover mom's ass, successful... Also filled her car as I have 50g of hurricane gas in my garage.. https://t.co/EbwK5Tf0Pw",0
936786,Where's gas in the ville?,1
937154,4 gas stations later i managed to find a gas station with gas fucking hallelujah cause i only had 40 miles left ?? https://t.co/MPrN4H3lWX,1
938092,"Lady at the gas station""""""""that pump has been going slow you might wanna go to a different pump""""""""",1
938369,@WFTV Silver Star mobile communications of 400 plus homes 55 plus has no water not from storm but management put no gas in generators,0
938373,Been waiting in line for over an hour for gas. someone needs to be selling tacos on this sidewalk. So hungry. #IrmaRelief #climatechange,1
939114,I really hope this is the gas line. #fml,1
939375,Assholes dropping gas cans off with other cars. They do that to me those cans become mine.,0
939384,@iPM_Albert We're keeping our eyes and ears peeled! If anyone knows were to find some gas in #Naples make sure to @ us!,1
939920,She has a man fellas... gas her respectfully https://t.co/vwAF3ReoD7,0
940321,Huh.  I'm gonna run out of gas while waiting for gas.,1
940696,Looking for fuel? The @GasBuddy app has been helping #SWFL find gas stations. Be prepared to wait though!,1
940815,Gas station on 88th st 157 ave by the Walmart and Steak N' Shake has gas,1
940928,funyuns are so gassss,0
941038,Trying to get gas https://t.co/DsPZYCOSZ3,1
941669,"Don't look, gas these shorties up. That's why I made it smh https://t.co/imNduystof",0
942069,Yeah go ahead and catch feelings then take them and burn them with gasoline.,0
942089,#BrowardCounty Found a couple of #gasoline stations open along Pembroke Road near turnpike overpass. Short lines as of 10 minutes ago.,1
943940,I love good weed period but if it's up to me &amp; my lungs I want smut gas everytime..,0
945775,"Mom randomly stops at the gas station and comes out with the following: ice chips for Sam, Yohoo and chips for Maddy and 2 beers for me..",0
945800,I never use gas for work ????,0
946196,Wanting to give the owner of this gas station a band so I can skip all these lame asses in line ????#don'thaveabandthoforhishoeass,1
946346,Three gas stations at 75/Newberry in @Gainesville have gas. Didn't have to wait in line. Much better than yesterday. @GasBuddy,1
947491,Rn in the Fort gas is gold and kush is plutonium,0
947627,Rn gas is gold and kush is plutonium,0
948216,Can't wait till everything is back to normal in Fl and I don't have to wait 2 hours for gas,1
948540,We at 50% normalcy. Less lines at the gas station ?? and more places are open.,1
949711,"We are fine no power, gas in short supply but no damage #HurricaneIrmaAftermath",1
951030,#Irma: Ocala police patrolling gas station lines https://t.co/ffF0JO2E85,1
951139,"Day 3 #Irma 
My neighbor is a rather faint orchestra of gas fueled generators.",0
951235,"Day 3 of #Irma....
My neighborhood is a rather faint orchestra of gas powered generators.",0
951662,And the search for gas begins now...,1
952227,cash and gas are like gold rn,1
952520,"Drove to 4 different gas stations while my car said 0 miles left, and none of them have gas I hate my life",1
952534,This whole gas situation ya me tiene mal,1
952838,i got a pound of gas down here https://t.co/JAtwrr28M7,0
954153,I'm tryna gas up,0
954275,I refuse to be in line for iPhone X especially after I been in these long lines for gas??,1
955904,Bofl yassss gas me tf up nigga ?? feed me clout ??,0
956274,"Awful. Better than getting shot and having your head run over at a gas station, though. https://t.co/FHUSGNHp2w",0
956461,Orlando/Gainesville Twitter fam... how's the gas availability up there? Is it back to normal? Trying to plan for my trip up to Gville. ty!,0
956944,my little corolla just took $30+ in gas wtf..,0
957548,Right there on bouldercrest I'm gassing nigga,0
957666,@KaraDuffyCBS12 WAWA on Lake Worth and Jog Rd. has gas and no line!,1
957685,@CollierPIO where's all these gas trucks? This is ridiculous,1
958769,Are there any gas stations in Orlando that freaking have premium gas???,1
958806,It's moronic and sad. Don't run gasoline powered generators inside your home people https://t.co/WCiop3EuPp,0
959377,Jk y'all wawa always got my back with gas ??,0
959490,Cumberland Farms Clearlake &amp; 520 in Cocoa has gas @LisaBellNews6 @jtitkanich @News6James @MattNews6 @BrendaForCocoa,1
959653,"Marco is jacked up pretty bad.  Some have power, not us lol. Publix and WD are open. Only one gas station is open. Line for a mile.",1
960085,#HurricaneBrain Symptom #3: your FB feed is all about where to find water &amp; availability of gasoline. #HurricaneIrmaAftermath #HurricaneIrma,1
960502,"This woman has been trying to cook these bullshit ass oxtails on this gas hot plate for two days. Just give it up already, sis!",0
960611,"""""""""I see your gaslight and now will raise you a scorched earth."""""""" @ambertamblyn to @RealJamesWoods https://t.co/UbOgEQXjlT",0
960835,@gassho The fine suspension was extended to September 20. Thank you.,0
962003,Irma: Trying to keep that gas gauge off 'E' https://t.co/EmzWZw4WHh,0
963015,Y'all gas up the wrong females got them thinking they cute asf when they average asf ????,0
963372,When you find gas on I75 &gt;&gt;&gt;&gt;,1
963414,2 favs &amp; i'll huff gasoline,0
964749,Waiting in line for gas????&lt;&lt;&lt;,1
965030,@CollierEM  why no gas?  So many stations &amp; no gas before/after the storm. Generators? Men on the moon 1969 but no gas to Naples in 2017?,1
965323,"Gas me baby girl, gassssss meeeee! ?????? https://t.co/kxP3g2kHjv",0
965971,@SarcasticWonder most roads are open so not bad at all. I've seen several gas stations open as well.,1
966247,@realDonaldTrump we could use some gas in Ft Myers too.,1
967045,real friends let you know what gas stations to avoid or find,1
967111,@holstersniffer And you never addressed why you can't effectively distribute gas amongst everyone?,0
967289,"I actually just looked at myself in the mirror and gasped, like an audible gasp, because of how much weight I've lost ????",0
967526,"I'm really guna be PATHETIC when I get a woman. I be gassing chicks so hard lmao I really mean it tho, that's the thing ??",0
967622,"I gas @philosoV_ all the time and screenshot her pics """"""""yoooooo you CRUSHING boo &amp; I love your nail color too"""""""" ??",0
968102,Y'all really gotta find someone who gasses you up like @hvrleyc does for me,0
968122,This is are 4 th. day with no Electric here in Naples. No gas! Old people dieing from heat. What we need is Ice. We are working in heat. ICE,1
968127,I really want a gas station hot dog...,0
968246,"@gastropod225061 @charliekirk11 Um, okay?",0
968262,So got to look for gas now,1
968416,Eddie just cut the whole line for gas to the front and gave the nigga in the first car 100 dollars to let him cut......???????,1
968509,I be dead on it with the compliments lmao foh I gas all my female friends!,0
968639,"@gastropod225061 @charliekirk11 I guess, but hurricanes haven't.",0
968747,"Welcome to Florida, where the gov't had to send out emergency alerts reminding people to not use gas powered generators indoors. ???????",0
969238,@Tomonto27 Really not sure why we're closed. Guessing gas concerns. I'll take it.,1
970032,"Always cracks me up when I see this... #choices #gas #711 @ Orlando, Florida https://t.co/2kO7jh35u7",0
970275,My moms been waiting 2 hours to get gas... a patient legend,1
970497,lol the gas trucks have police protection on the highway,1
970535,Will see if there's gas at theses stations,1
970573,That's cool and all. But where's the motherfucking gas for Lee and collier county? https://t.co/jZtFt0Bmia,1
970596,Well no gas here from sources !!! https://t.co/rSdmZrjTWu,1
970721,@monicamontes081 estamos bien el problema es que como se fue la luz tanto tiempo todo se dano y no hay gasolina y ya empezamos a trabajar,0
971283,"@gastropod225061 @charliekirk11 Okay man, this is a free country, so think what you want",0
972021,#HurrcaneIrma has changed me. I've seen so much from caucasians yelling at the gas pump sayin we blacks don't need gas,1
972300,"Me: *calls at 2am*
Sisters: *using the last of the gas in their generator for the blender to make margaritas*",0
972563,This looking for gas shit is getting annoying.,1
972626,I wish i could pay gas online and it'll automatically fill up my tank ??,0
972702,Marathon has some good gas https://t.co/v9KtgPjbfL,0
972800,"#MedicareForAll &amp; while we're at it
Free college, free housing, free gas, free cars, free food, free movie tickets, and of course FREE AMMO!",0
972908,Just text 5 niggas for gas &amp; no reply??,0
974163,This dude really juss sitting in the car while his girl pumpin gas. He deserve that shit tbh. https://t.co/6NWVAxN4N6,0
975075,I'm at the gas station and this cracker putting regular gas in a Audi,0
975597,Y'all people are SO greedy with gas rn ?? got 9 cent in my tank????,1
977231,My Miami neighborhood still dark. Gas station nearest to house out of gas. #Irma,1
977283,You try to buy a gas station slushee and your card declines cause you so broke https://t.co/6XSSxM3W0P,0
977433,"""""""""The only word I could describe that gas station was just fucky"""""""" #brothertweets",0
